source_url	parsed_url
https://regex101.com/	https://regex101.com/static/assets/flavors.md
https://regex101.com/	https://www.paypal.com/donate/?hosted_button_id=83QZGPDJEX4MN
https://regex101.com/	https://regex101.com/static/assets/icon-57.png
https://regex101.com/	https://regex101.com/static/assets/iPhone_11__iPhone_XR_portrait.png
https://regex101.com/	https://regex101.com/static/assets/icon-152.png
https://regex101.com/	https://regex101.com/static/assets/iPhone_11_Pro_Max__iPhone_XS_Max_portrait.png
https://regex101.com/	https://regex101.com/static/assets/10.2__iPad_portrait.png
https://regex101.com/	https://regex101.com/static/assets/icon-180.png
https://regex101.com/	https://regex101.com/static/assets/iPhone_8__iPhone_7__iPhone_6s__iPhone_6__4.7__iPhone_SE_landscape.png
https://regex101.com/	https://regex101.com/static/assets/11__iPad_Pro__10.5__iPad_Pro_portrait.png
https://regex101.com/	https://regex101.com/static/assets/icon-76.png
https://regex101.com/	https://regex101.com/static/assets/icon-32.png
https://regex101.com/	https://regex101.com/static/assets/iPhone_14_Pro_landscape.png
https://regex101.com/	https://regex101.com/static/assets/iPhone_14_Plus__iPhone_13_Pro_Max__iPhone_12_Pro_Max_landscape.png
https://regex101.com/	https://regex101.com/static/assets/10.5__iPad_Air_landscape.png
https://regex101.com/	https://regex101.com/debugger
https://regex101.com/	https://regex101.com/static/assets/changelog.md
https://regex101.com/	https://regex101.com/static/assets/10.9__iPad_Air_portrait.png
https://regex101.com/	https://regex101.com/codegen?language=php
https://regex101.com/	https://discord.gg/wUA6F6YqSs
https://regex101.com/	https://regex101.com/static/assets/iPhone_8__iPhone_7__iPhone_6s__iPhone_6__4.7__iPhone_SE_portrait.png
https://regex101.com/	https://regex101.com/static/assets/8.3__iPad_Mini_landscape.png
https://regex101.com/	https://regex101.com/static/assets/manifest.webmanifest
https://regex101.com/	http://whatismarkdown.com/
https://regex101.com/	https://fonts.googleapis.com
